Date,Time,Open,High,Low,Close,Volume,Open Interest
20160930,100000,8591.1,8591.1,8585.8,8585.8,328391,0
20160930,100100,8585.75,8587.8,8581.45,8587.5,968479,0
20160930,100200,8587.45,8587.65,8582.3,8583.4,484141,0
20160930,100300,8583.25,8583.25,8578.1,8581.55,496053,0
20160930,100400,8581.6,8584.8,8581.05,8583.65,409332,0
20160930,100500,8583.75,8593.55,8583.75,8593.5,259908,0
20160930,100600,8593.4,8597.8,8593.15,8597.35,504813,0
20160930,100700,8597,8600.1,8596.85,8597.1,756920,0
20160930,100800,8596.9,8598.3,8595,8598.2,345784,0
20160930,100900,8598.45,8599.15,8595.7,8595.7,713368,0
20160930,101000,8595.5,8595.5,8591.6,8591.95,376947,0
20160930,101100,8591.95,8592.05,8589.15,8590.05,345640,0
20160930,101200,8590,8590.95,8588.7,8590.7,376563,0
20160930,101300,8590.65,8592,8590.65,8591.35,0,0
20160930,101400,8591.75,8592,8588.65,8588.9,0,0
20160930,101500,8589,8589,8583.1,8583.1,587007,0
20160930,101600,8583.15,8585.1,8580.25,8585.1,613830,0
20160930,101700,8585.4,8589.55,8582.8,8582.8,399881,0
20160930,101800,8582.35,8589.85,8581.6,8585.8,354707,0
20160930,101900,8585.3,8593.5,8584.9,8593.5,250250,0
20160930,102000,8593.4,8593.4,8585.95,8588.3,221129,0
20160930,102100,8586.9,8593.4,8586.45,8590.65,527485,0
20160930,102200,8590.15,8593.45,8588.7,8593.45,300725,0
20160930,102300,8593.05,8594.95,8592.2,8593.45,508024,0
20160930,102400,8593.65,8598.6,8592.75,8597.35,456230,0
20160930,102500,8597.2,8602.05,8597.2,8601.95,406723,0
20160930,102600,8601.75,8602.6,8600,8602.6,405145,0
20160930,102700,8602.9,8607.8,8602.8,8606.4,610127,0
20160930,102800,8606.15,8606.95,8603.75,8606.6,492252,0
20160930,102900,8606.7,8608.1,8605.9,8607.3,655657,0
20160930,103000,8608.15,8611.4,8608.15,8608.55,650060,0
20160930,103100,8608.65,8611.1,8608.65,8610.1,560031,0
20160930,103200,8609.9,8610.55,8606.35,8607.55,1475428,0
20160930,103300,8607.25,8607.4,8605.85,8605.85,454967,0
20160930,103400,8605.65,8607.1,8605,8605.2,364793,0
20160930,103500,8605.05,8613.45,8604.95,8612.85,528056,0
20160930,103600,8613.1,8613.1,8610.5,8610.5,233348,0
20160930,103700,8610.3,8610.7,8607.6,8607.9,615270,0
20160930,103800,8607.9,8608.35,8606.75,8606.95,193230,0
20160930,103900,8607.1,8608.25,8606.45,8608.15,674479,0
20160930,104000,8608.2,8610.2,8606.8,8610.15,533133,0
20160930,104100,8610,8610.75,8609.05,8609.05,301050,0
20160930,104200,8609.3,8610.45,8609.25,8609.85,301762,0
20160930,104300,8609.7,8609.7,8606.6,8608.35,274034,0
20160930,104400,8608.45,8608.45,8603.15,8603.15,291466,0
20160930,104500,8602.9,8602.9,8598.3,8598.3,159189,0
20160930,104600,8597.9,8597.9,8592.55,8592.6,0,0
20160930,104700,8592.7,8594.7,8588.25,8594.15,1355368,0
20160930,104800,8594.95,8595.65,8590.9,8591,353878,0
20160930,104900,8590.55,8590.9,8584.7,8585.2,420134,0
20160930,105000,8585.35,8590.1,8585.2,8589.5,341987,0
20160930,105100,8589.4,8589.4,8585.65,8586,235780,0
20160930,105200,8586.05,8588.8,8585.65,8587.9,239742,0
20160930,105300,8588.15,8594.15,8588.15,8592.5,279686,0
20160930,105400,8592.4,8596.15,8592.1,8594.5,0,0
20160930,105500,8594.75,8596.55,8594.75,8594.75,371493,0
20160930,105600,8594.8,8594.95,8591.95,8592.15,430570,0
20160930,105700,8592,8593.5,8592,8593.15,385387,0
20160930,105800,8593.2,8593.9,8592.2,8593.9,269920,0
20160930,105900,8593.95,8597.5,8593.95,8595.95,275287,0
20160930,110000,8595.85,8595.95,8593.55,8593.8,209847,0
20160930,110100,8593.85,8594.7,8593.35,8593.75,132543,0
20160930,110200,8593.8,8594,8592.7,8593.5,289891,0
20160930,110300,8593.4,8595.65,8592.85,8595.5,0,0
20160930,110400,8595.65,8598.85,8595.1,8598.5,332976,0
20160930,110500,8598.1,8598.1,8592.6,8593.1,217300,0
20160930,110600,8592.85,8598.3,8592.3,8598.3,466006,0
20160930,110700,8598.35,8598.55,8593.8,8593.85,280704,0
20160930,110800,8594.25,8594.75,8593.45,8594.05,363284,0
20160930,110900,8594.1,8595,8594,8594.95,488526,0
20160930,111000,8594.8,8594.8,8593.5,8594.3,285968,0
20160930,111100,8594.4,8595.8,8593.95,8595.75,366345,0
20160930,111200,8595.95,8597.85,8595.65,8597.85,239108,0
20160930,111300,8597.85,8597.9,8593.65,8594.05,293492,0
20160930,111400,8594.45,8594.55,8589.7,8590.4,458319,0
20160930,111500,8590.4,8590.85,8589,8590.85,360601,0
20160930,111600,8590.95,8592.45,8589.8,8590.15,445537,0
20160930,111700,8590.35,8591.1,8588.85,8591,366286,0
20160930,111800,8591.15,8591.55,8588.8,8590.25,323012,0
20160930,111900,8590.6,8592.55,8587.1,8592.25,320044,0
20160930,112000,8591.9,8591.95,8590.15,8590.15,119749,0
20160930,112100,8589.25,8591.1,8588.25,8590.85,0,0
20160930,112200,8590.85,8591,8589.15,8589.15,493118,0
20160930,112300,8589,8589.35,8587.85,8588,361746,0
20160930,112400,8587.85,8590.25,8586.95,8589.8,281112,0
20160930,112500,8590.05,8590.05,8586.8,8588,525062,0
20160930,112600,8587.4,8587.5,8584.3,8584.3,277917,0
20160930,112700,8584.1,8586.5,8583.9,8585.25,276941,0
20160930,112800,8585.45,8588.15,8585.45,8586.9,294028,0
20160930,112900,8586.8,8587.2,8585.6,8586.15,265738,0
20160930,113000,8586.25,8586.4,8583.05,8583.05,164351,0
20160930,113100,8582.85,8584.65,8582.4,8584.65,519243,0
20160930,113200,8583.85,8586.45,8583.45,8586.25,254486,0
20160930,113300,8585.5,8586.2,8583.4,8584.15,199547,0
20160930,113400,8583.45,8586,8583.45,8584.3,243709,0
20160930,113500,8583.9,8584.55,8578.6,8579.85,496152,0
20160930,113600,8578.95,8583.7,8578.1,8583.35,472135,0
20160930,113700,8582.6,8586.35,8581.4,8585.35,350573,0
20160930,113800,8584.65,8589.2,8584.3,8587.1,246298,0
20160930,113900,8586.35,8588,8585.85,8587.5,1179295,0
20160930,114000,8587,8588.3,8584.65,8584.95,255308,0
20160930,114100,8583.95,8584.7,8583,8583.2,405789,0
20160930,114200,8582.95,8585.2,8582.95,8584.2,273424,0
20160930,114300,8583.7,8584.45,8582.75,8584.2,178397,0
20160930,114400,8583.4,8584.25,8582.25,8582.75,221474,0
20160930,114500,8582.15,8583.5,8581.5,8582.45,284475,0
20160930,114600,8582.35,8583.15,8581.45,8582.5,0,0
20160930,114700,8582.4,8584.65,8581.55,8584.55,0,0
20160930,114800,8584.35,8585.75,8584.35,8585.1,885413,0
20160930,114900,8584.6,8591.8,8584.6,8591.3,214956,0
20160930,115000,8590.4,8591.95,8589.2,8591.55,377712,0
20160930,115100,8591.6,8592.45,8590.9,8590.9,428782,0
20160930,115200,8590.45,8592.95,8590.45,8592.25,362628,0
20160930,115300,8591.9,8592.95,8588.45,8588.45,246243,0
20160930,115400,8588,8589.8,8588,8588.5,342341,0
20160930,115500,8587.6,8589.7,8587.6,8588.15,329449,0
20160930,115600,8588.05,8589.05,8587.55,8588.1,0,0
20160930,115700,8587.3,8588.05,8585.55,8586.9,387812,0
20160930,115800,8586.4,8586.95,8585.55,8585.9,196048,0
20160930,115900,8586,8586.4,8583.85,8584.3,148299,0
20160930,120000,8583.35,8585.45,8583.35,8585.2,242418,0
20160930,120100,8584.5,8585.5,8583.3,8583.65,158576,0
20160930,120200,8583.8,8584.8,8583.15,8583.6,193241,0
20160930,120300,8583.4,8587.05,8582.85,8585.75,219327,0
20160930,120400,8585.55,8585.75,8583.2,8583.55,504155,0
20160930,120500,8583.15,8584.25,8582.9,8583.05,0,0
20160930,120600,8582.7,8583.65,8582.3,8583.3,370406,0
20160930,120700,8583.1,8585,8582.95,8583.45,200692,0
20160930,120800,8582.35,8583.2,8580.15,8580.25,281731,0
20160930,120900,8579.9,8580.5,8576.1,8576.1,203043,0
20160930,121000,8576.3,8576.3,8570.25,8570.25,444603,0
20160930,121100,8570.35,8572.85,8568.6,8572.4,671615,0
20160930,121200,8571.2,8571.9,8567.2,8570,421765,0
20160930,121300,8570.3,8570.95,8568.35,8569.05,371096,0
20160930,121400,8568.2,8572.5,8568.2,8569.9,288336,0
20160930,121500,8569.4,8572.1,8568.95,8571.75,266007,0
20160930,121600,8570.9,8576.75,8570.9,8575,365910,0
20160930,121700,8574.75,8576.6,8574.45,8576.25,324909,0
20160930,121800,8575.8,8578.5,8575.55,8577.7,262462,0
20160930,121900,8578.25,8581.5,8577.65,8580.35,896766,0
20160930,122000,8580.65,8581.25,8576.4,8576.95,226724,0
20160930,122100,8575.95,8578,8575.8,8576.75,705944,0
20160930,122200,8576.5,8576.75,8574.55,8575.05,174161,0
20160930,122300,8573.8,8574.4,8573.05,8573.3,264396,0
20160930,122400,8573.05,8574.1,8572.65,8572.75,211969,0
20160930,122500,8572.95,8574.4,8572.55,8574,285884,0
20160930,122600,8573.6,8574.9,8571.85,8571.85,500898,0
20160930,122700,8572,8572.05,8570.75,8570.85,227954,0
20160930,122800,8570.35,8570.95,8568.4,8569.4,275673,0
20160930,122900,8568.65,8570.45,8567.6,8570.45,504819,0
20160930,123000,8570.45,8571.75,8568.35,8571.7,495736,0
20160930,123100,8571.2,8575.7,8571.2,8574.8,566801,0
20160930,123200,8574.6,8580.55,8574.6,8580.45,0,0
20160930,123300,8580.85,8581.3,8573.4,8573.75,1008966,0
20160930,123400,8573,8578.2,8572.95,8576.55,373875,0
20160930,123500,8575.9,8584.8,8575.9,8584.45,530165,0
20160930,123600,8583.95,8590.25,8583.95,8586.1,536445,0
20160930,123700,8586.55,8588.2,8582.95,8586.8,1116684,0
20160930,123800,8585.6,8586.55,8582.6,8583,324473,0
20160930,123900,8581.8,8587.4,8581.5,8583.55,356796,0
20160930,124000,8583.2,8584,8580.4,8583.15,308642,0
20160930,124100,8582.55,8582.55,8580.55,8581.8,498616,0
20160930,124200,8580.65,8581.35,8579.25,8579.75,175536,0
20160930,124300,8579.4,8581.65,8579.4,8580.25,284602,0
20160930,124400,8580.25,8580.6,8579,8579.3,244995,0
20160930,124500,8579.6,8580.65,8579.35,8580,376817,0
20160930,124600,8580.5,8582.15,8579.95,8580.4,235245,0
20160930,124700,8580.1,8582.2,8574.95,8576.25,191402,0
20160930,124800,8575.25,8578.75,8574.35,8576.45,486357,0
20160930,124900,8576.55,8576.55,8575.3,8575.85,327594,0
20160930,125000,8575.95,8575.95,8571,8571.65,529243,0
20160930,125100,8571.1,8571.8,8565.65,8565.7,378227,0
20160930,125200,8564.95,8574.75,8564.95,8574.35,628778,0
20160930,125300,8574.45,8574.5,8569.8,8570.5,347637,0
20160930,125400,8570.35,8570.6,8566.1,8567.85,329140,0
20160930,125500,8567.3,8572.5,8567.3,8568.3,346658,0
20160930,125600,8568.75,8573.7,8568.25,8572.1,318301,0
20160930,125700,8571.4,8575.6,8571.2,8575,312332,0
20160930,125800,8574.35,8579.25,8574.35,8579.25,354569,0
20160930,125900,8578.35,8584.15,8577.85,8582.25,373875,0
20160930,130000,8582.15,8582.15,8580.65,8581.55,373279,0
20160930,130100,8581.4,8584.95,8581.4,8584.2,424716,0
20160930,130200,8584.45,8584.45,8581,8582.65,359264,0
20160930,130300,8582.7,8582.7,8580.15,8582.55,246969,0
20160930,130400,8582.55,8582.65,8578.4,8581.15,435581,0
20160930,130500,8581.4,8582.1,8578.25,8578.45,227450,0
20160930,130600,8578.15,8579.55,8577.45,8579,206546,0
20160930,130700,8579.45,8579.45,8576.4,8576.85,237592,0
20160930,130800,8577,8578.95,8576.5,8578.95,191282,0
20160930,130900,8579.4,8580.1,8577.85,8578.85,220921,0
20160930,131000,8578.7,8578.75,8577.65,8578.3,141046,0
20160930,131100,8578.3,8579.2,8578.15,8578.9,0,0
20160930,131200,8578.75,8580.3,8578.2,8580.2,344749,0
20160930,131300,8580.35,8583.15,8580.1,8583.1,361715,0
20160930,131400,8583,8588.75,8582.45,8588.75,274236,0
20160930,131500,8588.65,8591.1,8588.25,8588.95,310498,0
20160930,131600,8588.8,8592.55,8588.1,8592.55,376204,0
20160930,131700,8592.45,8593.1,8589.55,8592.25,411234,0
20160930,131800,8591.55,8593.05,8589.55,8591.95,0,0
20160930,131900,8592.3,8593.6,8587.75,8589.35,627040,0
20160930,132000,8589.35,8590.35,8587.3,8590.35,877962,0
20160930,132100,8590.45,8591.4,8589.05,8589.05,308112,0
20160930,132200,8584.2,8587.05,8584.2,8585.8,286274,0
20160930,132300,8585.6,8585.75,8584.45,8585.4,193718,0
20160930,132400,8585.65,8585.65,8582.65,8582.65,275675,0
20160930,132500,8582.5,8582.65,8580.45,8582.25,383386,0
20160930,132600,8582.05,8582.75,8581.7,8582.6,198136,0
20160930,132700,8582.85,8583.5,8581.55,8581.75,273556,0
20160930,132800,8581.85,8582.15,8579.4,8579.65,296311,0
20160930,132900,8579.65,8585.25,8579.6,8585.25,226672,0
20160930,133000,8585.6,8585.65,8579.9,8582.7,373945,0
20160930,133100,8582.4,8582.4,8581.25,8581.5,260698,0
20160930,133200,8581.4,8581.4,8579.25,8579.9,228173,0
20160930,133300,8580.05,8580.2,8577.85,8579.35,214575,0
20160930,133400,8579.75,8581.4,8579.35,8580.9,177220,0
20160930,133500,8580.95,8584.25,8580.85,8584.25,211820,0
20160930,133600,8584.15,8588,8584.15,8587.3,325176,0
20160930,133700,8587.15,8588.55,8586.5,8587.3,0,0
20160930,133800,8587.8,8588.95,8587.3,8588.25,505982,0
20160930,133900,8588.2,8590,8587.8,8588.45,302430,0
20160930,134000,8588.45,8588.55,8586.35,8588.55,276575,0
20160930,134100,8588.7,8589.9,8588.2,8589.5,286081,0
20160930,134200,8589.45,8589.55,8587.75,8587.75,224014,0
20160930,134300,8587.9,8588.15,8587.3,8587.45,402470,0
20160930,134400,8587.55,8587.85,8584.7,8585,167635,0
20160930,134500,8585.1,8587,8585.1,8587,188715,0
20160930,134600,8586.7,8587.35,8585.45,8587.35,239643,0
20160930,134700,8587.1,8587.15,8586.1,8586.65,208871,0
20160930,134800,8586.4,8587.8,8586.25,8587.7,201635,0
20160930,134900,8588.05,8589.7,8586.5,8589.7,361290,0
20160930,135000,8589.55,8590.5,8589,8589.5,187412,0
20160930,135100,8590.1,8594.7,8589.7,8593.95,408674,0
20160930,135200,8594.2,8599.35,8594.2,8597.15,519320,0
20160930,135300,8596.85,8601.5,8596.65,8596.8,721191,0
20160930,135400,8597.55,8600.95,8597,8600.95,498641,0
20160930,135500,8600.95,8604.55,8600.95,8603.05,453415,0
20160930,135600,8602.55,8603.3,8598.95,8603.3,0,0
20160930,135700,8603.5,8603.7,8601.7,8601.7,0,0
20160930,135800,8601.6,8602.05,8598.7,8599.55,1234012,0
20160930,135900,8599.8,8599.8,8595.9,8596.25,0,0
20160930,140000,8596.25,8599.4,8596,8596.35,991326,0
20160930,140100,8596.65,8598.3,8593.55,8593.95,546420,0
20160930,140200,8593.9,8597.25,8593.9,8595.6,459001,0
20160930,140300,8595.1,8598.25,8594.6,8595.55,307274,0
20160930,140400,8596.2,8598.15,8594.85,8595.2,257167,0
20160930,140500,8595.5,8596.25,8593.25,8593.75,297876,0
20160930,140600,8593.7,8597.15,8593.7,8597.15,489342,0
20160930,140700,8597.25,8599.25,8597.25,8598.6,287848,0
20160930,140800,8598.65,8603,8598.65,8600.75,452986,0
20160930,140900,8601.3,8602.8,8599.6,8600.6,355215,0
20160930,141000,8600.6,8602.25,8598.65,8598.65,349506,0
20160930,141100,8597.25,8597.55,8594.5,8596.05,322484,0
20160930,141200,8596.2,8598.3,8596.2,8598.1,304373,0
20160930,141300,8598.35,8600.1,8598.35,8599.25,246254,0
20160930,141400,8599.8,8601.15,8599.15,8599.15,33584,0
20160930,141500,8599.6,8607.05,8599.6,8607.05,843942,0
20160930,141600,8607.4,8610.9,8607.4,8610.4,57992,0
20160930,141700,8610.75,8613.2,8610.75,8611.6,1170142,0
20160930,141800,8612.25,8616.1,8611.85,8613.8,692574,0
20160930,141900,8614.15,8615.1,8612.7,8614.95,563149,0
20160930,142000,8616.45,8618.5,8615.05,8618.45,520325,0
20160930,142100,8619.25,8623.6,8619.25,8622.7,675726,0
20160930,142200,8622.45,8624.35,8618.55,8618.7,831055,0
20160930,142300,8618.95,8621.8,8618.35,8618.85,338895,0
20160930,142400,8619.15,8623.4,8619.15,8621.4,599132,0
20160930,142500,8621.5,8622.55,8618.65,8618.95,1361826,0
20160930,142600,8619.1,8621.15,8616.7,8616.75,356348,0
20160930,142700,8617.1,8618.25,8616.25,8616.65,632295,0
20160930,142800,8616.75,8617.9,8615.75,8617.75,549237,0
20160930,142900,8617.7,8622.15,8617.7,8621.85,571902,0
20160930,143000,8622.3,8626.45,8620.7,8624.45,692016,0
20160930,143100,8624.55,8626.1,8624.35,8624.35,457776,0
20160930,143200,8625.2,8629.45,8624.85,8628.85,477976,0
20160930,143300,8628.7,8630.1,8626.1,8629.85,577211,0
20160930,143400,8629.45,8634.65,8629.45,8633.95,71410,0
20160930,143500,8633.9,8637.15,8627.8,8627.8,1416169,0
20160930,143600,8627.9,8628.35,8624,8624.3,396740,0
20160930,143700,8624.25,8625.45,8620.85,8621.3,602859,0
20160930,143800,8621.4,8622.1,8618.9,8618.9,711112,0
20160930,143900,8618.9,8620.95,8618.45,8620.95,685084,0
20160930,144000,8620.75,8624.45,8620.75,8622.1,493000,0
20160930,144100,8621.8,8629.05,8621.75,8628.95,748953,0
20160930,144200,8628.7,8630.05,8622.4,8624.15,676386,0
20160930,144300,8624.35,8628.15,8620.8,8621.1,671579,0
20160930,144400,8621.2,8623.1,8620.5,8622.35,483528,0
20160930,144500,8622.9,8624.2,8618.65,8619.45,614598,0
20160930,144600,8619.65,8621.1,8617.35,8617.35,580027,0
20160930,144700,8617.3,8618.35,8614.85,8614.85,1082757,0
20160930,144800,8614.95,8614.95,8611.8,8612.55,45014,0
20160930,144900,8612.4,8616.65,8611.55,8616.1,824902,0
20160930,145000,8615.9,8618.35,8615.85,8618.25,619404,0
20160930,145100,8618.1,8618.25,8612.8,8613.1,596130,0
20160930,145200,8612.95,8615.65,8612.7,8615.5,481837,0
20160930,145300,8615.6,8616.65,8613.65,8613.75,412386,0
20160930,145400,8613.8,8614.95,8612.2,8613.55,332749,0
20160930,145500,8613.45,8614,8611,8613.55,704926,0
20160930,145600,8613.5,8614.5,8611.45,8614.5,448666,0
20160930,145700,8614.4,8615.05,8612.5,8614.8,510139,0
20160930,145800,8614.6,8617.5,8614.6,8615.4,439173,0
20160930,145900,8615.25,8619.05,8614.35,8618.05,392525,0
20160930,150000,8617.85,8617.85,8613.3,8613.7,791364,0
20160930,150100,8614.5,8614.5,8611.05,8611.05,775272,0
20160930,150200,8611.6,8612.15,8606.25,8606.4,927625,0
20160930,150300,8606.5,8606.5,8602.65,8603.55,1367762,0
20160930,150400,8603.3,8605.55,8602.5,8603.55,1172649,0
20160930,150500,8603.45,8603.45,8601.35,8601.35,977358,0
20160930,150600,8601.45,8601.45,8596.55,8596.95,1242771,0
20160930,150700,8596.8,8597.4,8594.95,8596.8,1126730,0
20160930,150800,8596.75,8601.1,8596.1,8600.9,1097028,0
20160930,150900,8601.1,8603.9,8601.1,8603.3,973146,0
